,Сетей теплоснабжения,Сетей холодного водоснабжения,Сетей горячего водоснабжения,Сетей электроснабжения,Сети газоснабжения,Станций водоподготовки,Водонасосных объектов,Объектов водозабора,Сетей водоотведения,Очистных сооружений канализации,Канализационных насосных станций,Котельных,Тепловых пунктов,Unnamed: 0,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,VV,Td,tR,Tg
514,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187610,-5.3,735.1,754.5,-3.0,86,9,15,18,-0.9,-4.9,1.0,-7.3,12,10
515,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187611,-5.4,738.1,757.6,-2.0,58,8,13,14,-0.9,3.5,50.0,-12.4,12,10
516,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187612,-5.9,740.1,759.7,-0.7,67,6,10,11,-0.9,3.5,50.0,-11.2,12,10
517,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187613,-6.3,740.8,760.5,-0.3,72,5,11,11,-0.9,3.5,50.0,-10.5,12,10
518,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187614,-6.3,741.1,760.7,-0.5,74,5,11,12,-6.7,3.5,50.0,-10.3,12,10
519,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187615,-6.1,741.6,761.2,-0.9,91,7,11,15,-0.9,3.5,1.0,-7.3,12,10
520,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187616,-5.4,742.5,762.1,-0.6,87,7,11,13,-0.9,3.5,2.0,-7.2,12,10
521,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742114,-4.9,732.6,755.2,-1.4,84,9,15,17,-0.9,3.5,4.0,-7.2,12,10
522,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742119,-5.9,734.0,756.7,-2.9,84,9,14,19,-0.9,-5.1,4.0,-8.2,12,10
523,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742124,-5.5,736.9,759.7,-1.6,48,7,11,14,-0.9,3.5,50.0,-15.0,12,10
524,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742129,-5.9,738.5,761.4,-1.4,45,7,13,14,-0.9,3.5,50.0,-16.0,12,10
525,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742134,-8.0,739.9,763.0,-0.3,50,7,13,14,-8.2,3.5,50.0,-16.6,12,10
526,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742139,-8.0,740.2,763.4,-1.2,57,5,11,14,-8.0,3.5,50.0,-15.1,12,10
527,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742144,-7.8,741.4,764.5,-0.7,66,6,12,13,-0.9,3.5,50.0,-13.1,12,10
528,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742149,-7.6,742.1,765.3,-0.8,69,6,10,12,-0.9,3.5,50.0,-12.3,12,10
529,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742114,-4.9,732.6,755.2,-1.4,84,9,15,17,-0.9,3.5,4.0,-7.2,12,10
530,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742119,-5.9,734.0,756.7,-2.9,84,9,14,19,-0.9,-5.1,4.0,-8.2,12,10
531,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742124,-5.5,736.9,759.7,-1.6,48,7,11,14,-0.9,3.5,50.0,-15.0,12,10
532,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742129,-5.9,738.5,761.4,-1.4,45,7,13,14,-0.9,3.5,50.0,-16.0,12,10
533,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742134,-8.0,739.9,763.0,-0.3,50,7,13,14,-8.2,3.5,50.0,-16.6,12,10
534,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742139,-8.0,740.2,763.4,-1.2,57,5,11,14,-8.0,3.5,50.0,-15.1,12,10
535,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742144,-7.8,741.4,764.5,-0.7,66,6,12,13,-0.9,3.5,50.0,-13.1,12,10
536,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,742149,-7.6,742.1,765.3,-0.8,69,6,10,12,-0.9,3.5,50.0,-12.3,12,10
537,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,624235,-7.0,753.2,767.8,0.0,46,5,11,12,-7.9,3.5,50.0,-16.7,12,10
538,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,624095,-15.9,758.5,773.8,0.0,88,0,11,12,-16.0,3.5,50.0,-17.4,12,10
539,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81768,-5.4,754.8,770.7,0.0,43,1,11,12,-0.9,3.5,50.0,-16.1,12,10
540,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81769,-1.6,739.75,760.0,0.0,37,1,11,12,-0.9,2.7,50.0,-14.6,12,10
541,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81770,2.4,755.0,770.4,-0.9,28,1,11,12,-0.9,3.5,50.0,-14.3,12,10
542,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81771,-1.0,755.9,771.6,0.0,42,2,11,12,-0.9,3.5,50.0,-12.5,12,10
543,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81772,-7.8,739.75,760.0,0.0,64,3,11,12,-13.2,3.5,50.0,-13.5,12,10
544,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81773,-11.2,756.1,772.4,-0.3,83,2,11,12,-11.8,3.5,50.0,-13.5,12,10
545,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81774,-9.6,756.4,772.6,-0.3,78,2,11,12,-0.9,3.5,50.0,-12.8,12,10
546,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,81775,-7.6,756.7,772.7,-0.2,81,2,11,12,-0.9,3.5,50.0,-10.4,12,10
547,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740994,-2.6,747.1,770.0,-0.4,41,3,11,12,-0.9,3.5,50.0,-14.1,12,10
548,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740999,-0.3,747.5,770.2,-0.2,33,3,11,12,-0.9,3.5,50.0,-14.9,12,10
549,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741004,3.4,747.7,770.0,-0.5,25,2,11,12,-0.9,3.5,50.0,-15.0,12,10
550,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741009,1.4,748.2,770.8,-0.4,34,2,11,12,-0.9,3.5,50.0,-13.0,12,10
551,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741014,-4.9,748.6,771.7,0.3,56,3,11,12,-0.9,3.5,50.0,-12.5,12,10
552,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741019,-6.9,748.3,771.6,-0.3,66,4,11,12,-7.8,3.5,20.0,-12.2,12,10
553,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741024,-6.9,748.6,772.0,-0.3,75,2,11,12,-0.9,3.5,20.0,-10.6,12,10
554,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741029,-5.7,748.9,772.1,-0.2,80,3,11,12,-0.9,3.5,20.0,-8.7,12,10
555,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740994,-2.6,747.1,770.0,-0.4,41,3,11,12,-0.9,3.5,50.0,-14.1,12,10
556,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740999,-0.3,747.5,770.2,-0.2,33,3,11,12,-0.9,3.5,50.0,-14.9,12,10
557,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741004,3.4,747.7,770.0,-0.5,25,2,11,12,-0.9,3.5,50.0,-15.0,12,10
558,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741009,1.4,748.2,770.8,-0.4,34,2,11,12,-0.9,3.5,50.0,-13.0,12,10
559,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741014,-4.9,748.6,771.7,0.3,56,3,11,12,-0.9,3.5,50.0,-12.5,12,10
560,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741019,-6.9,748.3,771.6,-0.3,66,4,11,12,-7.8,3.5,20.0,-12.2,12,10
561,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741024,-6.9,748.6,772.0,-0.3,75,2,11,12,-0.9,3.5,20.0,-10.6,12,10
562,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,741029,-5.7,748.9,772.1,-0.2,80,3,11,12,-0.9,3.5,20.0,-8.7,12,10
563,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,623940,-4.6,757.0,771.5,0.0,67,1,11,12,-8.1,3.5,50.0,-9.9,12,10
564,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734874,14.2,739.4,760.6,0.5,88,4,11,12,-0.9,3.5,50.0,12.3,12,10
565,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734879,16.2,738.9,759.9,0.9,78,4,11,12,-0.9,17.3,50.0,12.4,12,10
566,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734884,16.0,738.0,759.0,1.5,86,6,12,12,-0.9,3.5,20.0,13.7,12,10
567,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734889,15.7,736.5,757.5,2.2,79,6,11,13,-0.9,3.5,20.0,12.0,12,10
568,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734894,14.1,734.3,755.4,4.0,89,6,11,14,12.7,3.5,20.0,12.3,12,10
569,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734899,15.3,730.3,751.1,-0.6,96,5,11,13,13.9,3.5,20.0,14.6,12,15
570,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734904,14.1,730.9,751.9,-3.8,99,3,11,12,-0.9,3.5,20.0,13.9,12,10
571,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,734909,14.1,734.7,755.8,-1.6,97,3,11,12,-0.9,3.5,20.0,13.7,12,10
572,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,624180,-2.9,741.3,755.5,0.0,91,6,11,12,-2.9,3.5,50.0,-4.2,12,10
573,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741678,-5.7,740.5,763.3,2.2,70,3,11,12,-0.9,3.5,50.0,-10.3,12,10
574,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741683,-2.8,738.3,760.9,3.6,68,5,11,16,-0.9,1.2,20.0,-8.0,12,10
575,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741688,0.1,734.7,757.0,2.0,74,7,12,15,-0.9,3.5,50.0,-4.0,12,10
576,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741693,0.9,732.7,754.9,0.9,79,7,11,12,-0.9,3.5,10.0,-2.3,12,10
577,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741698,0.0,731.8,754.0,0.6,82,6,11,14,-0.9,3.5,10.0,-2.7,12,10
578,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741703,-0.8,731.2,753.4,-0.5,90,6,11,13,-1.3,3.5,10.0,-2.3,12,10
579,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741708,-0.7,731.7,754.0,-0.6,86,7,11,13,-0.9,3.5,20.0,-2.8,12,10
580,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,741713,-0.8,732.3,754.6,-1.3,88,6,11,12,-0.9,3.5,20.0,-2.5,12,10
581,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737274,18.3,737.3,758.1,-0.4,76,1,11,12,-0.9,3.5,50.0,13.9,12,10
582,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737279,22.2,737.7,758.2,-1.3,55,1,11,12,-0.9,27.2,50.0,12.8,12,10
583,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737284,21.6,739.0,759.7,0.2,51,4,11,12,-0.9,3.5,50.0,11.1,12,10
584,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737289,24.2,738.8,759.3,-0.8,63,4,11,12,-0.9,3.5,50.0,16.6,12,10
585,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737294,23.4,739.6,760.2,0.0,60,2,11,12,-0.9,3.5,50.0,15.2,12,10
586,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737299,18.4,739.6,760.6,-0.3,77,2,11,12,15.1,3.5,20.0,14.2,12,16
587,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737304,15.3,739.9,761.0,-0.3,92,2,11,11,-0.9,3.5,20.0,14.0,12,10
588,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737309,20.2,740.2,761.0,-0.3,69,4,11,12,-0.9,3.5,50.0,14.4,12,10
589,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736078,9.8,738.0,759.7,0.5,69,2,11,12,-0.9,3.5,50.0,4.4,12,10
590,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736083,14.1,737.5,758.8,0.0,49,4,11,11,-0.9,14.4,50.0,3.6,12,10
591,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736088,14.2,739.75,760.0,0.0,51,6,10,10,-0.9,3.5,50.0,4.0,12,10
592,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736093,11.6,739.75,760.0,0.0,77,4,11,10,-0.9,3.5,50.0,7.6,12,10
593,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736098,10.2,739.75,760.0,0.0,94,4,11,10,10.1,3.5,10.0,9.2,12,10
594,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736103,11.1,736.3,757.9,0.7,97,4,11,12,11.1,3.5,10.0,10.7,12,12
595,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736108,12.3,735.6,757.0,0.2,96,2,11,12,-0.9,3.5,50.0,11.7,12,10
596,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,736113,12.6,735.4,756.8,-0.3,95,0,11,12,-0.9,3.5,20.0,11.8,12,10
597,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187281,-4.8,757.7,777.7,3.1,52,6,11,19,-0.9,3.5,50.0,-13.2,12,10
598,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187282,-2.5,754.6,774.2,3.4,47,9,18,18,-0.9,2.4,50.0,-12.4,12,10
599,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187283,0.8,751.2,770.5,2.5,48,7,15,20,-0.9,3.5,50.0,-9.0,12,10
600,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187284,2.4,748.7,767.9,1.5,61,6,13,18,-0.9,3.5,50.0,-4.4,12,10
601,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187285,2.0,747.2,766.3,0.9,73,7,13,16,-0.9,3.5,50.0,-2.3,12,10
602,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187286,0.2,746.3,765.5,-0.1,66,7,13,15,-0.7,3.5,50.0,-5.4,12,10
603,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187287,-0.7,746.4,765.7,-1.3,46,10,14,14,-0.9,3.5,50.0,-10.9,12,10
604,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187288,-0.3,747.7,766.9,-1.4,36,7,11,10,-0.9,3.5,50.0,-13.6,12,10
605,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740438,-3.1,758.7,782.0,-0.8,42,3,11,12,-0.9,3.5,50.0,-14.4,12,10
606,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740443,-1.6,759.5,782.7,-0.8,36,2,11,12,-0.9,1.2,50.0,-15.0,12,10
607,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740448,1.0,760.3,783.2,-1.1,32,3,11,12,-0.9,3.5,50.0,-13.9,12,10
608,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740453,-0.8,761.4,784.6,0.6,36,3,11,12,-0.9,3.5,50.0,-14.2,12,10
609,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740458,-5.1,760.8,784.3,1.7,52,4,11,12,-8.0,3.5,50.0,-13.5,12,10
610,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740463,-8.0,759.1,782.8,1.9,62,3,11,12,-8.0,3.5,50.0,-14.0,12,10
611,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740468,-5.9,757.2,780.7,2.0,54,6,10,13,-0.9,3.5,50.0,-13.7,12,10
612,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,740473,-4.0,755.2,778.4,3.0,49,7,12,17,-0.9,3.5,50.0,-13.3,12,10
613,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187257,2.8,750.4,769.6,0.1,40,5,11,10,-0.9,3.5,50.0,-9.5,12,10
614,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187258,5.7,750.3,769.3,-0.3,30,6,11,11,-0.9,8.0,50.0,-10.6,12,10
615,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187259,7.8,750.6,769.4,-1.3,28,6,11,11,-0.9,3.5,50.0,-9.6,12,10
616,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187260,4.6,751.9,771.1,-1.3,42,6,11,11,-0.9,3.5,50.0,-7.2,12,10
617,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187261,1.6,753.2,772.6,-0.5,52,4,11,12,-0.9,3.5,50.0,-7.2,12,10
618,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187262,-2.2,753.7,773.4,-0.6,65,5,11,12,-2.3,3.5,50.0,-7.9,12,10
619,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187263,-1.2,754.3,773.8,-0.6,62,6,11,12,-0.9,3.5,50.0,-7.6,12,10
620,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187264,0.0,754.9,774.4,-0.8,59,5,11,11,-0.9,3.5,50.0,-7.1,12,10
621,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,623990,-7.2,738.4,752.7,0.0,75,2,11,12,-7.2,3.5,50.0,-11.0,12,10
622,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740074,-5.6,738.1,761.0,0.0,61,7,12,17,-0.9,3.5,10.0,-12.0,12,10
623,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740079,-2.3,734.1,756.5,4.4,65,8,16,16,-0.9,2.7,10.0,-8.1,12,10
624,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740084,1.1,729.7,751.7,2.4,86,7,15,15,-0.9,3.5,10.0,-1.0,12,10
625,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740089,0.8,727.3,749.2,0.1,92,7,10,12,-0.9,3.5,10.0,-0.3,12,10
626,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740094,-1.8,727.2,749.4,-1.0,96,5,11,11,-0.9,3.5,10.0,-2.3,12,10
627,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740099,-3.9,728.2,750.5,-0.6,94,5,11,10,-6.0,3.5,20.0,-4.8,12,10
628,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740104,-4.8,728.8,751.3,-0.6,91,5,11,11,-0.9,3.5,10.0,-6.1,12,10
629,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740109,-5.5,729.4,752.0,-1.2,90,6,10,12,-0.9,3.5,10.0,-6.9,12,10
630,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740074,-5.6,738.1,761.0,0.0,61,7,12,17,-0.9,3.5,10.0,-12.0,12,10
631,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740079,-2.3,734.1,756.5,4.4,65,8,16,16,-0.9,2.7,10.0,-8.1,12,10
632,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740084,1.1,729.7,751.7,2.4,86,7,15,15,-0.9,3.5,10.0,-1.0,12,10
633,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740089,0.8,727.3,749.2,0.1,92,7,10,12,-0.9,3.5,10.0,-0.3,12,10
634,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740094,-1.8,727.2,749.4,-1.0,96,5,11,11,-0.9,3.5,10.0,-2.3,12,10
635,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740099,-3.9,728.2,750.5,-0.6,94,5,11,10,-6.0,3.5,20.0,-4.8,12,10
636,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740104,-4.8,728.8,751.3,-0.6,91,5,11,11,-0.9,3.5,10.0,-6.1,12,10
637,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,740109,-5.5,729.4,752.0,-1.2,90,6,10,12,-0.9,3.5,10.0,-6.9,12,10
638,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737234,19.8,733.6,754.2,0.3,73,2,11,12,-0.9,3.5,50.0,14.7,12,10
639,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737239,23.3,733.3,753.7,-0.9,53,2,11,12,-0.9,24.9,50.0,13.2,12,10
640,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737244,22.8,734.2,754.6,-0.6,63,2,11,12,-0.9,3.5,50.0,15.3,12,10
641,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737249,23.7,734.8,755.2,-0.8,53,3,11,12,-0.9,3.5,50.0,13.6,12,10
642,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737254,22.2,735.6,756.1,-0.8,58,1,11,12,-0.9,3.5,50.0,13.4,12,10
643,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737259,16.3,736.4,757.3,0.1,91,2,11,12,15.6,3.5,20.0,14.8,12,16
644,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737264,15.5,736.3,757.3,-1.1,93,2,11,12,-0.9,3.5,20.0,14.3,12,10
645,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,737269,17.7,737.4,758.2,0.1,77,3,11,12,-0.9,3.5,50.0,13.6,12,10
646,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739158,1.5,723.1,744.8,-0.3,96,3,11,12,-0.9,3.5,10.0,0.9,12,10
647,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739163,2.6,723.4,745.0,-0.9,97,4,11,12,-0.9,2.9,10.0,2.1,12,10
648,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739168,2.5,724.3,746.0,-0.7,95,5,11,11,-0.9,3.5,10.0,1.8,12,10
649,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739173,2.2,725.0,746.8,-1.1,94,6,11,13,-0.9,3.5,10.0,1.3,12,10
650,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739178,2.1,726.1,747.9,-2.0,93,5,11,11,-0.9,3.5,10.0,1.1,12,10
651,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739183,2.1,728.1,750.0,-2.1,90,5,11,11,1.6,3.5,50.0,0.6,12,10
652,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739188,2.1,730.2,752.2,-1.9,91,4,11,12,-0.9,3.5,50.0,0.7,12,10
653,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,739193,1.7,732.1,754.0,-1.4,92,5,11,12,-0.9,3.5,50.0,0.5,12,10
654,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739034,0.4,720.7,742.5,-1.0,99,4,11,12,-0.9,3.5,4.0,0.2,12,10
655,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739039,0.1,721.7,743.5,-3.5,99,5,10,12,-0.9,3.5,4.0,-0.1,12,10
656,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739044,1.5,725.2,747.0,-2.0,92,6,12,16,-0.9,3.5,4.0,0.4,12,10
657,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739049,5.2,727.2,748.8,-2.4,51,6,11,11,-0.9,3.5,50.0,-4.1,12,10
658,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739054,3.2,729.6,751.4,0.0,66,4,11,12,-0.9,3.5,50.0,-2.6,12,10
659,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739059,0.5,729.6,751.6,-0.2,84,3,11,12,-0.3,3.5,20.0,-1.9,12,10
660,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739064,0.8,729.8,751.9,0.0,84,3,11,12,-0.9,3.5,50.0,-1.6,12,10
